fname,label,manually_verified,freesound_id,license
3335007d.wav,Microwave_oven,0.0,215956.0,Creative Commons 0
3353c983.wav,Oboe,0.0,355183.0,Attribution
335ef9e4.wav,Laughter,1.0,92397.0,Attribution
33630c6c.wav,Snare_drum,1.0,16789.0,Creative Commons 0
336a39a7.wav,Flute,1.0,360253.0,Attribution
336acd6b.wav,Gong,0.0,372425.0,Attribution
336c4c47.wav,Harmonica,1.0,325388.0,Attribution
337d994c.wav,Scissors,1.0,252796.0,Attribution
33932af4.wav,Writing,0.0,232420.0,Attribution
3397dcf9.wav,Drawer_open_or_close,0.0,20081.0,Attribution
339a95ff.wav,Shatter,0.0,42900.0,Attribution
339b8f81.wav,Squeak,0.0,181137.0,Attribution
33a40fbe.wav,Meow,1.0,51809.0,Creative Commons 0
33ae49c1.wav,Double_bass,0.0,203793.0,Attribution
33b21489.wav,Chime,1.0,78201.0,Attribution
33b2e95e.wav,Squeak,0.0,149257.0,Attribution
33b69f9a.wav,Gong,0.0,375555.0,Creative Commons 0
33c062e8.wav,Bass_drum,0.0,331589.0,Creative Commons 0
33cdfcbc.wav,Bass_drum,1.0,51878.0,Attribution
33d1cc84.wav,Tearing,0.0,332225.0,Creative Commons 0
33d24d85.wav,Snare_drum,0.0,36248.0,Attribution
33d54957.wav,Shatter,0.0,173618.0,Creative Commons 0
33d7ebe0.wav,Clarinet,0.0,249000.0,Attribution
33dd544d.wav,Microwave_oven,1.0,154440.0,Creative Commons 0
33e7c0e9.wav,Gunshot_or_gunfire,1.0,164666.0,Creative Commons 0
33f31906.wav,Oboe,0.0,355222.0,Attribution
33f5b8da.wav,Bus,0.0,280204.0,Creative Commons 0
33f7555a.wav,Clarinet,1.0,156501.0,Creative Commons 0
33f89f08.wav,Chime,0.0,235463.0,Creative Commons 0
34036784.wav,Violin_or_fiddle,1.0,374495.0,Creative Commons 0
34042ed2.wav,Oboe,0.0,355177.0,Attribution
340c2dc4.wav,Fireworks,0.0,212682.0,Creative Commons 0
34224506.wav,Microwave_oven,0.0,85458.0,Attribution
34262b83.wav,Acoustic_guitar,0.0,15847.0,Attribution
342e412b.wav,Harmonica,0.0,120066.0,Attribution
34337cf1.wav,Snare_drum,0.0,19434.0,Creative Commons 0
34427fee.wav,Bus,1.0,205402.0,Attribution
3444f2be.wav,Saxophone,1.0,13432.0,Creative Commons 0
3457a86f.wav,Knock,0.0,217389.0,Creative Commons 0
3464ede4.wav,Knock,0.0,193828.0,Creative Commons 0
34672f76.wav,Snare_drum,0.0,36763.0,Creative Commons 0
346deed5.wav,Writing,0.0,215981.0,Creative Commons 0
34747922.wav,Acoustic_guitar,1.0,183063.0,Attribution
34783839.wav,Flute,0.0,170464.0,Attribution
34816bee.wav,Fireworks,0.0,198341.0,Creative Commons 0
348440ac.wav,Fireworks,0.0,209946.0,Attribution
3486d1db.wav,Shatter,0.0,371094.0,Creative Commons 0
34881c5f.wav,Gong,0.0,57430.0,Attribution
349ff282.wav,Computer_keyboard,1.0,352413.0,Creative Commons 0
34a1086e.wav,Tambourine,0.0,382862.0,Attribution
34a90030.wav,Hi-hat,1.0,137452.0,Attribution
34b2a4f7.wav,Snare_drum,0.0,36260.0,Attribution
34b432be.wav,Harmonica,0.0,325384.0,Attribution
34bb94e8.wav,Fart,0.0,52837.0,Attribution
34c01286.wav,Saxophone,1.0,360049.0,Attribution
34c5db34.wav,Gong,0.0,375535.0,Creative Commons 0
34d0a285.wav,Acoustic_guitar,0.0,8456.0,Creative Commons 0
34d3e8bc.wav,Applause,0.0,139972.0,Creative Commons 0
34dacafb.wav,Cello,1.0,247938.0,Attribution
34dd9426.wav,Acoustic_guitar,0.0,246219.0,Attribution
34e04b95.wav,Double_bass,0.0,383664.0,Creative Commons 0
34e4d187.wav,Cello,1.0,358211.0,Attribution
34f10443.wav,Tearing,0.0,179994.0,Creative Commons 0
35039ae1.wav,Acoustic_guitar,1.0,183004.0,Attribution
3505e582.wav,Clarinet,0.0,249129.0,Attribution
3518605b.wav,Clarinet,1.0,356704.0,Attribution
351d0b53.wav,Scissors,1.0,167699.0,Creative Commons 0
35270d67.wav,Applause,0.0,191912.0,Attribution
35271da5.wav,Squeak,0.0,148629.0,Creative Commons 0
352875e7.wav,Knock,0.0,144950.0,Creative Commons 0
353b359f.wav,Electric_piano,0.0,12783.0,Attribution
354bd271.wav,Tearing,0.0,89375.0,Attribution
354c7009.wav,Bass_drum,1.0,347536.0,Creative Commons 0
354cabb9.wav,Computer_keyboard,1.0,233476.0,Attribution
35571af7.wav,Burping_or_eructation,0.0,234947.0,Creative Commons 0
3564bae2.wav,Double_bass,0.0,203743.0,Attribution
35669b76.wav,Applause,1.0,33562.0,Attribution
356f6f26.wav,Fart,1.0,120471.0,Creative Commons 0
35717b0f.wav,Cello,0.0,127571.0,Creative Commons 0
35721b6a.wav,Telephone,1.0,85205.0,Creative Commons 0
357a5b9a.wav,Bark,1.0,372571.0,Creative Commons 0
357f7e95.wav,Telephone,1.0,168245.0,Creative Commons 0
358139e5.wav,Keys_jangling,0.0,208768.0,Creative Commons 0
35839982.wav,Bus,1.0,29612.0,Attribution
35844050.wav,Knock,0.0,104001.0,Creative Commons 0
3586bc2d.wav,Violin_or_fiddle,1.0,355974.0,Attribution
3592e056.wav,Violin_or_fiddle,1.0,56000.0,Creative Commons 0
35950597.wav,Tearing,0.0,35280.0,Creative Commons 0
35a38d01.wav,Bark,1.0,159176.0,Creative Commons 0
35accc11.wav,Gunshot_or_gunfire,1.0,161968.0,Creative Commons 0
35ad5cd8.wav,Bass_drum,0.0,318329.0,Attribution
35bd35da.wav,Trumpet,0.0,70890.0,Creative Commons 0
35d75ab7.wav,Acoustic_guitar,0.0,41987.0,Attribution
35d7ac24.wav,Microwave_oven,1.0,336891.0,Attribution
35e0b4ea.wav,Fart,0.0,324528.0,Creative Commons 0
35e97db3.wav,Flute,1.0,145431.0,Attribution
35f05c5d.wav,Harmonica,0.0,31467.0,Creative Commons 0
35f0e452.wav,Saxophone,1.0,119280.0,Attribution
35f2639c.wav,Tearing,0.0,245199.0,Creative Commons 0
35f589b8.wav,Glockenspiel,1.0,348878.0,Creative Commons 0
35f6b357.wav,Drawer_open_or_close,0.0,346251.0,Creative Commons 0
35fb9b2e.wav,Squeak,1.0,149164.0,Creative Commons 0
35fd6638.wav,Chime,1.0,329859.0,Attribution
3600d08e.wav,Glockenspiel,1.0,325015.0,Attribution
360174e1.wav,Telephone,1.0,37886.0,Attribution
3601d225.wav,Gong,0.0,150105.0,Attribution
361230e1.wav,Squeak,0.0,43359.0,Attribution
36177faa.wav,Bass_drum,0.0,131353.0,Creative Commons 0
3618cb03.wav,Acoustic_guitar,0.0,90056.0,Creative Commons 0
3623e99e.wav,Trumpet,0.0,2323.0,Attribution
3626eabd.wav,Scissors,1.0,348137.0,Creative Commons 0
36315bea.wav,Fireworks,1.0,349785.0,Creative Commons 0
36342286.wav,Microwave_oven,0.0,144178.0,Creative Commons 0
363c41b3.wav,Bass_drum,0.0,162182.0,Creative Commons 0
3640c702.wav,Trumpet,0.0,242208.0,Creative Commons 0
3649d60c.wav,Clarinet,0.0,249123.0,Attribution
3650faee.wav,Laughter,1.0,60807.0,Attribution
36514399.wav,Trumpet,1.0,247168.0,Attribution
365bee4a.wav,Chime,0.0,344527.0,Attribution
365d9809.wav,Trumpet,0.0,10910.0,Creative Commons 0
3662e614.wav,Saxophone,1.0,119211.0,Attribution
366664bb.wav,Tambourine,1.0,382851.0,Attribution
36698953.wav,Writing,0.0,207350.0,Attribution
366a5492.wav,Fireworks,0.0,142019.0,Attribution
3679b950.wav,Snare_drum,0.0,207870.0,Creative Commons 0
367ad7b1.wav,Acoustic_guitar,1.0,183000.0,Attribution
367e990f.wav,Bark,0.0,348247.0,Creative Commons 0
368137a8.wav,Bass_drum,1.0,67291.0,Attribution
368b7628.wav,Snare_drum,0.0,50980.0,Creative Commons 0
368d4b71.wav,Snare_drum,1.0,13200.0,Creative Commons 0
368de55c.wav,Trumpet,1.0,357582.0,Attribution
369164fe.wav,Hi-hat,1.0,51155.0,Creative Commons 0
369293a9.wav,Keys_jangling,1.0,261466.0,Creative Commons 0
36967fb1.wav,Fireworks,0.0,46326.0,Attribution
36af0778.wav,Finger_snapping,1.0,176153.0,Attribution
36b2afa9.wav,Knock,1.0,218985.0,Attribution
36b3f8ec.wav,Squeak,1.0,24244.0,Attribution
36b9767a.wav,Cello,0.0,195701.0,Attribution
36ba581c.wav,Burping_or_eructation,1.0,181951.0,Creative Commons 0
36bdf504.wav,Acoustic_guitar,0.0,187697.0,Attribution
36c81c76.wav,Cowbell,1.0,91146.0,Creative Commons 0
36ccf0c8.wav,Laughter,1.0,266359.0,Creative Commons 0
36d06cc0.wav,Snare_drum,1.0,13206.0,Creative Commons 0
36d20ab5.wav,Saxophone,1.0,119316.0,Attribution
36d2468c.wav,Burping_or_eructation,0.0,340901.0,Attribution
36defe49.wav,Clarinet,1.0,357031.0,Attribution
36e38450.wav,Bass_drum,0.0,71664.0,Attribution
36f0d419.wav,Tambourine,0.0,176902.0,Attribution
36f96922.wav,Bass_drum,0.0,348244.0,Creative Commons 0
37028a56.wav,Bus,1.0,219558.0,Attribution
3707da71.wav,Flute,1.0,354999.0,Attribution
37123461.wav,Telephone,1.0,346711.0,Creative Commons 0
372340eb.wav,Squeak,0.0,108789.0,Attribution
37319862.wav,Cello,0.0,358310.0,Attribution
3731f5d2.wav,Cowbell,0.0,90980.0,Creative Commons 0
37349835.wav,Writing,1.0,377836.0,Attribution
373763dc.wav,Drawer_open_or_close,0.0,323416.0,Creative Commons 0
373a3df7.wav,Fart,0.0,39415.0,Attribution
373f60bf.wav,Double_bass,0.0,383569.0,Creative Commons 0
374f172c.wav,Tambourine,0.0,117241.0,Creative Commons 0
375bfb8e.wav,Meow,1.0,362327.0,Creative Commons 0
3769aa70.wav,Tearing,1.0,159083.0,Attribution
376dab91.wav,Snare_drum,0.0,3147.0,Attribution
3788e6ce.wav,Cowbell,0.0,91159.0,Creative Commons 0
37944d45.wav,Applause,0.0,107635.0,Attribution
3798cb82.wav,Cough,0.0,240374.0,Creative Commons 0
37ab0462.wav,Hi-hat,0.0,15583.0,Creative Commons 0
37ac629d.wav,Cowbell,0.0,382814.0,Attribution
37b2166d.wav,Harmonica,1.0,116937.0,Creative Commons 0
37bffa64.wav,Gunshot_or_gunfire,1.0,136766.0,Creative Commons 0
37c85fee.wav,Laughter,0.0,30040.0,Attribution
37cebbd4.wav,Saxophone,1.0,13453.0,Creative Commons 0
37d0eec4.wav,Cello,0.0,42258.0,Attribution
37d0eed3.wav,Microwave_oven,1.0,232840.0,Creative Commons 0
37d26e27.wav,Saxophone,1.0,358789.0,Attribution
37d5d788.wav,Meow,0.0,165105.0,Attribution
37ddee5e.wav,Bass_drum,0.0,41165.0,Attribution
37e13c23.wav,Bass_drum,0.0,348243.0,Creative Commons 0
37e5557d.wav,Harmonica,1.0,116953.0,Creative Commons 0
37eb63b4.wav,Snare_drum,0.0,109102.0,Attribution
37f5403f.wav,Cowbell,0.0,348609.0,Creative Commons 0
37fb0c92.wav,Squeak,0.0,175941.0,Attribution
380048b8.wav,Shatter,0.0,151471.0,Creative Commons 0
38042954.wav,Clarinet,0.0,101669.0,Attribution
38045adb.wav,Writing,0.0,210320.0,Creative Commons 0
3804ed01.wav,Bark,0.0,115537.0,Attribution
380ca85c.wav,Harmonica,1.0,116938.0,Creative Commons 0
3811852f.wav,Bark,0.0,245113.0,Attribution
3814ab19.wav,Laughter,0.0,98382.0,Attribution
381c8f4f.wav,Knock,0.0,71135.0,Attribution
38216fad.wav,Acoustic_guitar,1.0,24283.0,Attribution
3824a5f6.wav,Drawer_open_or_close,1.0,152528.0,Attribution
38311105.wav,Keys_jangling,0.0,354021.0,Creative Commons 0
3835cfbd.wav,Squeak,1.0,24734.0,Creative Commons 0
383d6533.wav,Violin_or_fiddle,1.0,333736.0,Creative Commons 0
383de66f.wav,Squeak,0.0,42204.0,Creative Commons 0
38460d69.wav,Laughter,0.0,124028.0,Attribution
3846f2fa.wav,Double_bass,0.0,203746.0,Attribution
384712f0.wav,Tambourine,1.0,210644.0,Attribution
384e198d.wav,Cough,1.0,343910.0,Creative Commons 0
384f43cf.wav,Telephone,1.0,345699.0,Attribution
385c2814.wav,Double_bass,0.0,383711.0,Creative Commons 0
385e9493.wav,Double_bass,0.0,354329.0,Attribution
386b8fc7.wav,Bus,0.0,257030.0,Attribution
3874b7b5.wav,Scissors,1.0,108443.0,Creative Commons 0
388093aa.wav,Bark,0.0,170015.0,Creative Commons 0
388205af.wav,Burping_or_eructation,1.0,277044.0,Creative Commons 0
3882165a.wav,Squeak,0.0,7972.0,Attribution
38852ae1.wav,Applause,0.0,189190.0,Attribution
38883816.wav,Fireworks,0.0,142016.0,Attribution
388d1301.wav,Burping_or_eructation,0.0,43884.0,Attribution
389ef6d7.wav,Chime,1.0,131015.0,Attribution
38b1ac4e.wav,Telephone,1.0,122277.0,Attribution
38bc302a.wav,Microwave_oven,0.0,50749.0,Creative Commons 0
38cb633d.wav,Cowbell,0.0,91142.0,Creative Commons 0
38cee215.wav,Gong,1.0,222232.0,Attribution
38d2e014.wav,Fart,0.0,85137.0,Attribution
38d30516.wav,Applause,0.0,82704.0,Attribution
38e16501.wav,Snare_drum,0.0,3151.0,Attribution
38e1a81c.wav,Laughter,1.0,184616.0,Creative Commons 0
38ec4038.wav,Shatter,0.0,154466.0,Creative Commons 0
38ee5f4c.wav,Fart,0.0,63979.0,Attribution
38f3f2c6.wav,Acoustic_guitar,0.0,348994.0,Creative Commons 0
38f5a8df.wav,Knock,0.0,113128.0,Creative Commons 0
38f63d36.wav,Flute,0.0,53815.0,Attribution
38fddec0.wav,Shatter,0.0,977.0,Attribution
39000328.wav,Violin_or_fiddle,1.0,373755.0,Creative Commons 0
390292b8.wav,Oboe,1.0,373589.0,Creative Commons 0
390de47b.wav,Bass_drum,0.0,209906.0,Creative Commons 0
39193622.wav,Writing,0.0,108394.0,Creative Commons 0
391dea43.wav,Bark,1.0,325479.0,Attribution
391fbd84.wav,Burping_or_eructation,1.0,331630.0,Creative Commons 0
392882a3.wav,Meow,0.0,262307.0,Creative Commons 0
392c6f03.wav,Bass_drum,0.0,427.0,Attribution
393042b9.wav,Electric_piano,1.0,65656.0,Attribution
39309bc9.wav,Snare_drum,0.0,441.0,Attribution
39337626.wav,Telephone,1.0,151147.0,Attribution
3934519b.wav,Trumpet,1.0,247323.0,Attribution
3953b6e1.wav,Cello,0.0,159110.0,Creative Commons 0
39618d1a.wav,Clarinet,0.0,638.0,Creative Commons 0
3966c159.wav,Fart,1.0,324623.0,Creative Commons 0
396a1d62.wav,Saxophone,1.0,13403.0,Creative Commons 0
3977c290.wav,Gunshot_or_gunfire,1.0,162403.0,Creative Commons 0
39788c4e.wav,Keys_jangling,0.0,347908.0,Attribution
397be836.wav,Telephone,1.0,31799.0,Attribution
399018c7.wav,Cowbell,1.0,91011.0,Creative Commons 0
3994f7ef.wav,Laughter,0.0,159137.0,Creative Commons 0
39977cdf.wav,Clarinet,1.0,356992.0,Attribution
39a63f30.wav,Violin_or_fiddle,1.0,55994.0,Creative Commons 0
39b0f258.wav,Cowbell,0.0,90553.0,Creative Commons 0
39ba3461.wav,Oboe,1.0,355218.0,Attribution
39cebcd7.wav,Bass_drum,0.0,129074.0,Attribution
39d69471.wav,Knock,0.0,170902.0,Attribution
39daded1.wav,Bark,0.0,31840.0,Attribution
39e89705.wav,Cowbell,1.0,90558.0,Creative Commons 0
39ec9cc6.wav,Applause,0.0,18665.0,Attribution
39eee2a5.wav,Cough,0.0,132601.0,Attribution
39efc992.wav,Harmonica,0.0,132711.0,Attribution
39f70db0.wav,Writing,0.0,208778.0,Creative Commons 0
39f86ded.wav,Cello,1.0,357988.0,Attribution
39fca828.wav,Cello,0.0,68309.0,Attribution
39ff9b6b.wav,Hi-hat,1.0,137427.0,Attribution
3a0471fd.wav,Acoustic_guitar,1.0,251108.0,Attribution
3a0e1a71.wav,Keys_jangling,0.0,73093.0,Attribution
3a134223.wav,Scissors,1.0,19180.0,Attribution
3a151637.wav,Flute,0.0,180239.0,Creative Commons 0
3a151889.wav,Double_bass,1.0,383544.0,Creative Commons 0
3a1b2a66.wav,Oboe,1.0,355116.0,Attribution
3a2e4d2e.wav,Tearing,0.0,323478.0,Attribution
3a3d0279.wav,Hi-hat,1.0,138912.0,Attribution
3a3df080.wav,Fart,1.0,324515.0,Creative Commons 0
3a40f0c7.wav,Keys_jangling,1.0,9187.0,Attribution
3a42efbc.wav,Oboe,0.0,373630.0,Creative Commons 0
3a460182.wav,Double_bass,0.0,203788.0,Attribution
3a48280f.wav,Applause,0.0,40719.0,Creative Commons 0
3a49f221.wav,Snare_drum,0.0,187950.0,Creative Commons 0
3a4abb1d.wav,Bark,0.0,128033.0,Attribution
3a55b826.wav,Writing,0.0,221714.0,Attribution
3a58a282.wav,Oboe,0.0,355216.0,Attribution
3a6d46a7.wav,Cello,0.0,42246.0,Attribution
3a77d7c4.wav,Saxophone,1.0,119222.0,Attribution
3a7f4b9f.wav,Bark,0.0,155310.0,Creative Commons 0
3a80061f.wav,Saxophone,1.0,358744.0,Attribution
3a81bb6d.wav,Finger_snapping,1.0,361754.0,Creative Commons 0
3a89d0e3.wav,Computer_keyboard,0.0,334990.0,Creative Commons 0
3a9085ca.wav,Bass_drum,1.0,71633.0,Attribution
3a90abf3.wav,Applause,0.0,1924.0,Attribution
3a9f7224.wav,Laughter,0.0,343984.0,Creative Commons 0
3aadc6c2.wav,Bus,0.0,138465.0,Attribution
3aafb6ad.wav,Hi-hat,1.0,138717.0,Attribution
3ab854dd.wav,Trumpet,0.0,10871.0,Creative Commons 0
3abbfbc2.wav,Glockenspiel,1.0,348876.0,Creative Commons 0
3abd9b8d.wav,Finger_snapping,1.0,177495.0,Attribution
3abe8ab2.wav,Applause,0.0,17093.0,Creative Commons 0
3ac0c9ea.wav,Electric_piano,1.0,132061.0,Attribution
3ac0e2ca.wav,Chime,1.0,169855.0,Creative Commons 0
3ac277ba.wav,Snare_drum,0.0,173502.0,Creative Commons 0
3ac4653e.wav,Hi-hat,0.0,274511.0,Creative Commons 0
3acce964.wav,Gong,0.0,266393.0,Creative Commons 0
3ad40d01.wav,Hi-hat,0.0,27187.0,Creative Commons 0
3ae08499.wav,Chime,1.0,96643.0,Attribution
3ae76b24.wav,Double_bass,1.0,203776.0,Attribution
3aeb3ecc.wav,Keys_jangling,1.0,51438.0,Creative Commons 0
3af3565c.wav,Acoustic_guitar,0.0,8571.0,Creative Commons 0
3b02b296.wav,Trumpet,0.0,10989.0,Creative Commons 0
3b04a2b1.wav,Bark,1.0,328729.0,Creative Commons 0
3b060741.wav,Squeak,0.0,257666.0,Attribution
3b0b9d26.wav,Clarinet,0.0,249144.0,Attribution
3b0d3e23.wav,Cello,0.0,195690.0,Attribution
3b0ed2e4.wav,Bus,0.0,325246.0,Creative Commons 0
3b1d5657.wav,Fireworks,0.0,198334.0,Creative Commons 0
3b3fbb8b.wav,Clarinet,0.0,249101.0,Attribution
3b44e22f.wav,Chime,1.0,235369.0,Creative Commons 0
3b466a76.wav,Shatter,1.0,144115.0,Attribution
3b50856f.wav,Gong,1.0,185825.0,Creative Commons 0
3b56254e.wav,Burping_or_eructation,1.0,245741.0,Creative Commons 0
3b577ca2.wav,Snare_drum,0.0,16790.0,Creative Commons 0
3b60c423.wav,Clarinet,1.0,248572.0,Attribution
3b6b430a.wav,Saxophone,1.0,119329.0,Attribution
3b72ed77.wav,Computer_keyboard,0.0,353609.0,Creative Commons 0
3b79f91e.wav,Computer_keyboard,1.0,332178.0,Attribution
3b802d90.wav,Cough,0.0,43481.0,Attribution
3b842547.wav,Clarinet,0.0,356944.0,Attribution
3b9d580c.wav,Trumpet,0.0,10934.0,Creative Commons 0
3b9fd9e4.wav,Drawer_open_or_close,0.0,334978.0,Creative Commons 0
3ba2f20d.wav,Applause,1.0,241985.0,Creative Commons 0
3bb61de8.wav,Laughter,0.0,243022.0,Creative Commons 0
3bbe245d.wav,Double_bass,1.0,354254.0,Attribution
3bc32fc8.wav,Drawer_open_or_close,0.0,218336.0,Creative Commons 0
3bc4f95e.wav,Trumpet,0.0,81822.0,Attribution
3bc50b52.wav,Computer_keyboard,0.0,252715.0,Attribution
3bcb442a.wav,Gong,0.0,222219.0,Attribution
3bd02251.wav,Microwave_oven,1.0,190581.0,Creative Commons 0
3bd11bdc.wav,Squeak,1.0,24246.0,Attribution
3bd38b39.wav,Squeak,0.0,320737.0,Attribution
3bd52441.wav,Flute,0.0,328727.0,Creative Commons 0
3bd7b59c.wav,Fart,0.0,100078.0,Attribution
3be44863.wav,Fart,0.0,61422.0,Attribution
3beb7086.wav,Tearing,0.0,86148.0,Creative Commons 0
3bf2a899.wav,Flute,0.0,24593.0,Attribution
3bfb1c63.wav,Double_bass,0.0,383604.0,Creative Commons 0
3bff13fc.wav,Tambourine,0.0,55222.0,Attribution
3c002b9b.wav,Bark,0.0,379250.0,Creative Commons 0
3c04c85f.wav,Oboe,1.0,373659.0,Creative Commons 0
3c09352b.wav,Microwave_oven,0.0,119093.0,Creative Commons 0
3c200451.wav,Bark,0.0,142641.0,Attribution
3c204254.wav,Trumpet,0.0,10719.0,Creative Commons 0
3c210ce3.wav,Bus,1.0,383143.0,Creative Commons 0
3c239857.wav,Laughter,0.0,109759.0,Attribution
3c24b853.wav,Clarinet,1.0,248483.0,Attribution
3c32e5d3.wav,Laughter,0.0,134720.0,Creative Commons 0
3c362989.wav,Fart,0.0,71038.0,Attribution
3c45277d.wav,Gunshot_or_gunfire,1.0,140457.0,Creative Commons 0
3c45ae64.wav,Fart,0.0,121783.0,Creative Commons 0
3c462bc9.wav,Hi-hat,0.0,32307.0,Attribution
3c4631c7.wav,Oboe,0.0,373591.0,Creative Commons 0
3c4762d7.wav,Tearing,0.0,172629.0,Creative Commons 0
3c4b21ac.wav,Trumpet,1.0,247339.0,Attribution
3c55ce83.wav,Drawer_open_or_close,0.0,68677.0,Attribution
3c5bfea2.wav,Acoustic_guitar,0.0,8452.0,Creative Commons 0
3c66098d.wav,Clarinet,1.0,248875.0,Attribution
3c6610b0.wav,Burping_or_eructation,0.0,85435.0,Attribution
3c68cd4b.wav,Gong,0.0,222352.0,Attribution
3c694bfc.wav,Snare_drum,0.0,144485.0,Creative Commons 0
3c713bcf.wav,Clarinet,1.0,249027.0,Attribution
3c71a915.wav,Chime,1.0,346265.0,Attribution
3c731886.wav,Keys_jangling,0.0,95005.0,Creative Commons 0
3c82d509.wav,Double_bass,0.0,383670.0,Creative Commons 0
3c8323d0.wav,Clarinet,1.0,248890.0,Attribution
3c87c17a.wav,Snare_drum,1.0,377378.0,Attribution
3c893bd5.wav,Squeak,0.0,50902.0,Creative Commons 0
3c8dc12d.wav,Clarinet,0.0,248372.0,Attribution
3c966bb8.wav,Cello,1.0,358321.0,Attribution
3c99d0bd.wav,Harmonica,1.0,116916.0,Creative Commons 0
3c9aa9e8.wav,Applause,0.0,189835.0,Attribution
3c9abefe.wav,Double_bass,1.0,203754.0,Attribution
3c9b706e.wav,Saxophone,1.0,119269.0,Attribution
3c9cc3d1.wav,Saxophone,1.0,13443.0,Creative Commons 0
3ca0ecf2.wav,Tambourine,1.0,210673.0,Attribution
3ca538bf.wav,Hi-hat,0.0,104224.0,Creative Commons 0
3ca7fb97.wav,Snare_drum,0.0,275224.0,Creative Commons 0
3cb083af.wav,Squeak,0.0,18071.0,Attribution
3cb73c84.wav,Trumpet,0.0,10872.0,Creative Commons 0
3cbe9902.wav,Clarinet,1.0,248360.0,Attribution
3cc6911c.wav,Bass_drum,0.0,51841.0,Attribution
3cd1b8b6.wav,Harmonica,0.0,330765.0,Attribution
3cd67000.wav,Finger_snapping,1.0,346813.0,Attribution
3ce200df.wav,Writing,0.0,164445.0,Creative Commons 0
3d0b0e35.wav,Bus,1.0,336756.0,Attribution
3d2641e5.wav,Tambourine,0.0,320252.0,Attribution
3d2cbf1e.wav,Fart,0.0,120470.0,Creative Commons 0
3d2fd74b.wav,Hi-hat,0.0,93913.0,Creative Commons 0
3d314961.wav,Fart,0.0,63743.0,Attribution
3d3159e3.wav,Laughter,1.0,166133.0,Creative Commons 0
3d3439f1.wav,Hi-hat,1.0,138684.0,Attribution
3d3b9761.wav,Laughter,0.0,132738.0,Attribution
3d3f2beb.wav,Trumpet,1.0,247293.0,Attribution
3d49cad3.wav,Shatter,0.0,216748.0,Attribution
3d4fcc98.wav,Bark,1.0,100032.0,Creative Commons 0
3d51eb7a.wav,Knock,1.0,193848.0,Creative Commons 0
3d576e50.wav,Oboe,1.0,355306.0,Attribution
3d5b75bf.wav,Telephone,1.0,23441.0,Attribution
3d61daec.wav,Trumpet,0.0,10762.0,Creative Commons 0
3d6534dd.wav,Tambourine,1.0,375717.0,Creative Commons 0
3d678687.wav,Knock,0.0,184691.0,Attribution
3d7507e9.wav,Tearing,0.0,119854.0,Creative Commons 0
3d795d2a.wav,Cough,0.0,360460.0,Creative Commons 0
3d88d530.wav,Electric_piano,1.0,65657.0,Attribution
3d94c79e.wav,Flute,0.0,320572.0,Creative Commons 0
3d9a58e7.wav,Telephone,0.0,249513.0,Attribution
3d9e95c0.wav,Oboe,0.0,373649.0,Creative Commons 0
3db64708.wav,Telephone,1.0,108738.0,Creative Commons 0
3dbb6542.wav,Double_bass,0.0,203773.0,Attribution
3dbd3ff7.wav,Harmonica,0.0,116872.0,Creative Commons 0
3dc1faa7.wav,Computer_keyboard,1.0,155574.0,Creative Commons 0
3dc2885b.wav,Bass_drum,1.0,58460.0,Attribution
3dc30df9.wav,Cello,1.0,358148.0,Attribution
3dc717ea.wav,Hi-hat,0.0,94561.0,Creative Commons 0
3ddb3511.wav,Fart,1.0,16370.0,Attribution
3de081b1.wav,Knock,0.0,113137.0,Creative Commons 0
3de13acc.wav,Telephone,1.0,95114.0,Attribution
3de364aa.wav,Trumpet,0.0,10726.0,Creative Commons 0
3dee39ff.wav,Cough,0.0,210010.0,Creative Commons 0
3def93b9.wav,Chime,1.0,44155.0,Attribution
3df53f0c.wav,Bass_drum,0.0,208084.0,Attribution
3e205ca5.wav,Shatter,0.0,170108.0,Creative Commons 0
3e20cc09.wav,Telephone,1.0,118107.0,Attribution
3e23db4c.wav,Tearing,0.0,119785.0,Creative Commons 0
3e246c06.wav,Tambourine,0.0,329870.0,Creative Commons 0
3e2bddda.wav,Cello,1.0,380857.0,Attribution
3e326ff4.wav,Fart,0.0,61420.0,Attribution
3e33282d.wav,Acoustic_guitar,0.0,74193.0,Creative Commons 0
3e351b36.wav,Tearing,0.0,252256.0,Creative Commons 0
3e409f47.wav,Scissors,0.0,144070.0,Creative Commons 0
3e410f2b.wav,Hi-hat,0.0,134904.0,Attribution
3e4c9e54.wav,Bass_drum,0.0,2036.0,Attribution
3e4ea67e.wav,Burping_or_eructation,0.0,215353.0,Creative Commons 0
3e52cc7a.wav,Writing,0.0,264945.0,Creative Commons 0
3e5a6eea.wav,Laughter,0.0,9547.0,Attribution
3e69ba3a.wav,Snare_drum,0.0,319613.0,Creative Commons 0
3e6e8db6.wav,Trumpet,1.0,357849.0,Attribution
3e70496c.wav,Bass_drum,0.0,120405.0,Attribution
3e782d24.wav,Cough,0.0,19803.0,Attribution
3e7b6f14.wav,Tambourine,0.0,210635.0,Attribution
3e7bb5fe.wav,Laughter,1.0,167577.0,Creative Commons 0
3e7c0c48.wav,Tearing,0.0,62484.0,Creative Commons 0
3e8687d9.wav,Tearing,0.0,89791.0,Attribution
3e93dd4c.wav,Fireworks,1.0,349790.0,Creative Commons 0
3ead1c2e.wav,Knock,1.0,152593.0,Attribution
